0,30000,30000,30000
1,51358.2655353601,51358.2655353601,51358.2655353601
2,83862.2937704605,83862.2937704605,83862.2937704605
3,127879.865207538,127879.865207538,127879.865207538
4,178871.87770985,178871.87770985,178871.87770985
5,228216.706933328,228216.706933328,228216.706933328
6,268283.468191702,268283.468191702,268283.468191702
7,296418.161312258,296418.161312258,296418.161312258
8,314215.635306963,314215.635306963,314215.635306963
9,324739.937395281,324739.937395281,324739.937395281
10,330716.520124395,330716.520124395,330716.520124395
