0,20000,20000,20000
1,32424.7836440982,32424.7836440982,32424.7836440982
2,50798.5096435374,50798.5096435374,50798.5096435374
3,75624.9270962853,75624.9270962853,75624.9270962853
4,105192.008679766,105192.008679766,105192.008679766
5,135342.366330872,135342.366330872,135342.366330872
6,161442.48140286,161442.48140286,161442.48140286
7,180942.904673933,180942.904673933,180942.904673933
8,193939.465142277,193939.465142277,193939.465142277
9,201946.950346491,201946.950346491,201946.950346491
10,206642.108448067,206642.108448067,206642.108448067
