0,20000,20000,20000
1,34813.4308719871,34813.4308719871,34813.4308719871
2,55629.4022457895,55629.4022457895,55629.4022457895
3,80176.2970243093,80176.2970243093,80176.2970243093
4,102614.230605423,102614.230605423,102614.230605423
5,115651.665528774,115651.665528774,115651.665528774
6,114907.02183728,114907.02183728,114907.02183728
7,101486.416136932,101486.416136932,101486.416136932
8,80592.496946031,80592.496946031,80592.496946031
9,58208.8183169977,58208.8183169977,58208.8183169977
10,38634.3442824806,38634.3442824806,38634.3442824806
