time,S,R,T,dose_u1
0,22500,7500,30000,0
0.2,25224.3247196213,8470.56243079417,33694.8871504155,0
0.4,28223.0593268108,9546.10489528887,37769.1642220997,0
0.6,31537.105685786,10743.1389180466,42280.2446038325,0
0.8,35196.5737197488,12074.2839935126,47270.8577132614,0
1,39226.6986975126,13550.4706352105,52777.1693327231,1.5
1.2,42969.9807732932,15202.9488268261,58172.9296001193,1.5
1.4,46847.5614773387,17014.5635776555,63862.1250549943,1.5
1.6,50842.8878180922,19006.1991118336,69849.0869299258,1.5
1.8,54928.6899290585,21194.8942831268,76123.5842121853,1.5
2,59070.8920354666,23593.4500903052,82664.3421257718,1.5
2.2,63228.020037167,26244.849332079,89472.8693692459,1.5
2.4,67355.8274123566,29116.1263928131,96471.9538051697,1.5
2.6,71411.2771639591,32227.4277042636,103638.704868223,1.5
2.8,75346.3075531453,35599.6094156765,110945.916968822,1.5
3,79114.1147215237,39244.5325848851,118358.647306409,1.5
3.2,82631.2867544901,43216.8694552623,125848.156209752,1.5
3.4,85900.2734573409,47466.5285033971,133366.801960738,1.5
3.6,88879.7152593462,52004.1188700723,140883.834129419,1.5
3.8,91514.3784586601,56856.6504224803,148371.02888114,1.5
4,93768.7024974005,62034.1311185016,155802.833615902,1.5
4.2,95542.5356705011,67603.2161229675,163145.751793469,1.5
4.4,96903.588580413,73499.1418827105,170402.730463123,1.5
4.6,97854.8441650718,79711.9371527771,177566.781317849,1.5
4.8,98345.887296922,86277.3769940621,184623.264290984,1.5
5,98371.788393869,93203.5688468042,191575.357240673,1.5
5.2,97854.6076113886,100558.440239633,198413.047851021,1.5
5.4,96908.1907815851,108264.57572682,205172.766508405,1.5
5.6,95567.1352502096,116302.160594767,211869.295844976,1.5
5.8,93808.9433727158,124702.922066393,218511.865439109,1.5
6,91654.1265417086,133466.504714588,225120.631256296,1.5
6.2,89074.3438809843,142647.190311239,231721.534192223,1.5
6.4,86184.8099104674,152156.213550004,238341.023460471,1.5
6.6,83032.0048559681,161962.781065595,244994.785921563,1.5
6.8,79623.7315498953,172080.360329669,251704.091879565,1.5
7,75996.8112095582,182490.500962711,258487.312172269,0
7.2,80090.9770396308,192974.346403093,273065.323442724,0
7.4,84093.6799282638,203255.289438992,287348.969367256,0
7.6,87986.1997901769,213280.044894265,301266.244684442,0
7.8,91735.3344350142,222962.08704161,314697.421476624,0
8,95320.0722398753,232243.351561904,327563.423801779,1.5
8.2,87752.3574567016,241417.929122437,329170.286579138,1.5
8.4,80495.6942997278,250804.942487356,331300.636787083,1.5
8.6,73547.1382643822,260361.316562979,333908.454827361,1.5
8.8,66947.7325533357,270065.502175648,337013.234728983,1.5
9,60708.2052714199,279872.634819059,340580.840090479,0
9.2,62650.9120265279,289414.462041703,352065.374068231,0
9.4,64476.9340482478,298399.348531798,362876.282580046,0
9.6,66189.9637754315,306841.447670266,373031.411445697,0
9.8,67778.1473641862,314680.641229089,382458.788593275,0
10,69242.1263045274,321917.207153654,391159.333458182,0
10.2,70566.7432016813,328474.735599146,399041.478800828,0
10.4,71783.7286216984,334505.903581936,406289.632203634,0
10.6,72902.4640298027,340055.302344577,412957.76637438,0
10.8,73918.1687481156,345098.295638027,419016.464386143,0
11,74836.3898834729,349661.109630055,424497.499513528,0
11.2,75650.4889296493,353710.00954472,429360.498474369,0
11.4,76387.5954139003,357378.222608386,433765.818022287,0
11.6,77056.5561106312,360709.054563503,437765.610674134,0
11.8,77656.0433017411,363695.525955782,441351.569257523,0
12,78191.572069941,366364.626986286,444556.199056227,0
12.2,78660.6113655388,368703.458556055,447364.069921594,0
12.4,79081.6425719595,370803.605526725,449885.248098685,0
12.6,79460.8854644987,372695.85391631,452156.739380808,0
12.8,79798.1795681543,374379.277737393,454177.457305547,0
13,80097.3885832829,375873.003996529,455970.392579812,0
13.2,80357.6757722032,377172.758944186,457530.434716389,0
13.4,80590.1887983788,378334.033312125,458924.222110504,0
13.6,80798.7427939047,379375.808114812,460174.550908717,0
13.8,80983.4468522737,380298.589294065,461282.036146339,0
14,81146.6716898882,381114.173246977,462260.844936866,0
14.2,81288.1238847116,381821.064276404,463109.188161115,0
14.4,81414.1462994853,382450.908086269,463865.054385755,0
14.6,81526.9225479539,383014.596418914,464541.518966867,0
14.8,81626.5723676612,383512.716176772,465139.288544433,0
15,81714.4654920604,383952.100138006,465666.565630066,0
15.2,81790.4640731379,384332.050731776,466122.514804914,0
15.4,81858.0754055516,384670.087309397,466528.162714948,0
15.6,81918.5049865037,384972.230744427,466890.735730931,0
15.8,81971.8348987443,385238.888092783,467210.722991527,0
16,82018.8208064369,385473.833726315,467492.654532752,0
16.2,82059.4030623374,385676.766951849,467736.170014186,0
16.4,82095.282249673,385856.187421236,467951.469670909,0
16.6,82126.964061614,386014.622200196,468141.58626181,0
16.8,82154.9359917545,386154.507721232,468309.443712987,0
17,82179.6305263554,386278.005749564,468457.636275919,0
17.2,82201.4069639212,386386.912305728,468588.31926965,0
17.4,82220.6516370292,386483.158680112,468703.810317142,0
17.6,82237.6385449341,386568.114693736,468805.75323867,0
17.8,82252.6313239041,386643.098449365,468895.729773269,0
18,82265.863508059,386709.277620446,468975.141128505,0
18.2,82277.5289696483,386767.621593975,469045.150563624,0
18.4,82287.8358610458,386819.171197994,469107.00705904,0
18.6,82296.9317220639,386864.664204068,469161.595926132,0
18.8,82304.9583687542,386904.809787923,469209.768156678,0
19,82312.0413230732,386940.23566459,469252.276987664,0
19.2,82318.2847484468,386971.462745242,469289.747493689,0
19.4,82323.8003929479,386999.049882137,469322.850275085,0
19.6,82328.6674389275,387023.393073662,469352.06051259,0
19.8,82332.9619558037,387044.872757506,469377.83471331,0
20,82336.7512438923,387063.82552134,469400.576765232,0
20.2,82340.0911401759,387080.530623426,469420.621763602,0
20.4,82343.0415223163,387095.287533871,469438.329056187,0
20.6,82345.6448110772,387108.308416548,469453.953227625,0
20.8,82347.9417477685,387119.797037793,469467.738785562,0
21,82349.9683688356,387129.933634413,469479.902003249,0
21.2,82351.7545692602,387138.867727144,469490.622296404,0
21.4,82353.3324002239,387146.759621925,469500.092022149,0
21.6,82354.7245665287,387153.722878809,469508.447445338,0
21.8,82355.9528707273,387159.866545774,469515.819416502,0
22,82357.0365952081,387165.287066391,469522.323661599,0
22.2,82357.991735229,387170.064443345,469528.056178574,0
22.4,82358.8354376699,387174.284439586,469533.119877255,0
22.6,82359.5798486458,387178.007806085,469537.587654731,0
22.8,82360.2366306465,387181.292875049,469541.529505696,0
23,82360.8160974116,387184.191232788,469545.007330199,0
23.2,82361.3268041919,387186.745670207,469548.072474399,0
23.4,82361.7779216105,387189.002056204,469550.779977814,0
23.6,82362.175945573,387190.992881533,469553.168827106,0
23.8,82362.5271130613,387192.749341933,469555.276454994,0
24,82362.8369395652,387194.299024469,469557.135964034,0
24.2,82363.1100001103,387195.664812259,469558.774812369,0
24.4,82363.351198624,387196.871233523,469560.222432147,0
24.6,82363.5640087045,387197.935662346,469561.499671051,0
24.8,82363.7517654137,387198.874779905,469562.626545319,0
25,82363.9174179586,387199.703337433,469563.620755392,0
