time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,1.5
1.2,56082.3567867515,19815.718938946,75898.0757256975,1.5
1.4,60852.5313760384,22065.8979866223,82918.4293626607,1.5
1.6,65706.423065342,24515.3800504433,90221.8031157853,1.5
1.8,70601.9436432869,27180.6856068987,97782.6292501856,1.5
2,75489.96701969,30071.7493313404,105561.71635103,1.5
2.2,80301.558058182,33232.4192375042,113533.977295686,1.5
2.4,84995.9094657785,36621.4194092723,121617.328875051,1.5
2.6,89518.1734436856,40249.7729846915,129767.946428377,1.5
2.8,93804.9452374909,44137.4177731526,137942.363010644,1.5
3,97801.5233315645,48291.6352192258,146093.15855079,0
3.2,106211.413033694,52725.7793940949,158937.192427789,0
3.4,114925.272364316,57342.7923922402,172268.064756556,0
3.6,123882.403968418,62109.6844808503,185992.088449268,0
3.8,133055.194462154,67014.0200191037,200069.214481258,0
4,142384.149256769,72024.0864130267,214408.235669795,0
4.2,151809.903859716,77111.1464043168,228921.050264033,0
4.4,161239.834399805,82220.5827596879,243460.417159493,0
4.6,170603.353193574,87312.9797330931,257916.332926667,0
4.8,179840.350499525,92353.282623607,272193.633123131,0
5,188901.206983431,97311.8477587892,286213.05474222,0
5.2,197667.774861921,102126.167774742,299793.942636664,0
5.4,206141.039524952,106791.647831545,312932.687356497,0
5.6,214296.655837157,111292.568486691,325589.224323848,0
5.8,222067.928361847,115591.470933886,337659.399295733,0
6,229423.511187655,119669.310706749,349092.821894404,0
6.2,236274.028868027,123475.939780172,359749.968648199,0
6.4,242706.220368119,127056.137560405,369762.357928524,0
6.6,248736.704855937,130417.656219632,379154.361075569,0
6.8,254326.288512355,133538.015252784,387864.30376514,0
7,259479.694193148,136418.778610206,395898.472803354,0
7.2,264145.927334231,139030.894639753,403176.821973984,0
7.4,268437.149506552,141435.512116221,409872.661622773,0
7.6,272386.680708397,143650.59683949,416037.277547886,0
7.8,275978.321342627,145666.725092476,421645.046435103,0
8,279231.518464897,147494.325385803,426725.8438507,0
8.2,282123.127126223,149120.121982341,431243.249108564,0
8.4,284747.13388482,150596.317802962,435343.451687782,0
8.6,287134.054985067,151939.809154796,439073.864139863,0
8.8,289278.950977267,153147.678721678,442426.629698945,0
9,291200.620836936,154230.329823642,445430.950660579,0
9.2,292889.634861333,155182.343742201,448071.978603534,0
9.4,294410.191562947,156039.685226766,450449.876789713,0
9.6,295783.782467058,156814.379469256,452598.161936314,0
9.8,297009.475109554,157505.852670015,454515.327779569,0
10,298100.497854971,158121.506667246,456222.004522217,0
10.2,299053.385125562,158659.348693293,457712.733818855,0
10.4,299907.342172564,159141.437436858,459048.779609422,0
10.6,300675.71659489,159575.278696142,460250.995291032,0
10.8,301358.642098613,159960.932549644,461319.574648257,0
11,301964.350507795,160303.028381536,462267.378889331,0
11.2,302491.463344729,160600.77586379,463092.239208519,0
11.4,302962.655127219,160866.961526594,463829.616653813,0
11.6,303385.693203597,161105.964315152,464491.657518749,0
11.8,303760.859912583,161317.938998598,465078.798911182,0
12,304092.995589841,161505.614550359,465598.6101402,0
12.2,304381.411521574,161668.598312934,466050.009834508,0
12.4,304638.870964079,161814.096296963,466452.967261041,0
12.6,304869.740416206,161944.573452184,466814.31386839,0
12.8,305074.237813331,162060.151521936,467134.389335267,0
13,305255.08357613,162162.36627999,467417.44985612,0
13.2,305411.953176113,162251.033256946,467662.986433059,0
13.4,305551.136995705,162329.706091521,467880.843087226,0
13.6,305674.480400561,162399.427090545,468073.907491105,0
13.8,305783.772438009,162461.20688934,468244.979327349,0
14,305880.606211008,162515.945544403,468396.551755411,0
14.2,305966.307237711,162564.39196954,468530.699207251,0
14.4,306042.314012672,162607.358973103,468649.672985775,0
14.6,306109.644917866,162645.422019985,468755.066937851,0
14.8,306169.285334092,162679.137967955,468848.423302047,0
15,306222.111369479,162709.001955512,468931.113324991,0
15.2,306268.851448436,162735.425667088,469004.277115523,0
15.4,306310.294859221,162758.855204295,469069.150063516,0
15.6,306347.000060107,162779.606215994,469126.606276102,0
15.8,306379.506842472,162797.983812435,469177.490654907,0
16,306408.294737574,162814.259052341,469222.553789916,0
16.2,306433.762285834,162828.657216832,469262.419502666,0
16.4,306456.340966248,162841.4222116,469297.763177848,0
16.6,306476.335975376,162852.726560939,469329.062536315,0
16.8,306494.042139464,162862.736930532,469356.779069996,0
17,306509.72125275,162871.601315914,469381.322568664,0
17.2,306523.590846824,162879.442691309,469403.033538134,0
17.4,306535.886324708,162886.3941356,469422.280460308,0
17.6,306546.774164967,162892.549764033,469439.323929,0
17.8,306556.415139327,162898.000466678,469454.415606005,0
18,306564.951971613,162902.826931333,469467.778902946,0
18.2,306572.503240885,162907.096196013,469479.599436898,0
18.4,306579.197236402,162910.880788828,469490.07802523,0
18.6,306585.12467679,162914.231997683,469499.356674473,0
18.8,306590.373156034,162917.199344285,469507.572500319,0
19,306595.020424565,162919.82678549,469514.847210055,0
19.2,306599.131075575,162922.150839678,469521.281915253,0
19.4,306602.774982261,162924.211010476,469526.985992738,0
19.6,306606.001552355,162926.035231209,469532.036783564,0
19.8,306608.858487434,162927.650470697,469536.508958132,0
20,306611.388125425,162929.080665413,469540.468790838,0
20.2,306613.625638441,162930.345700538,469543.971338979,0
20.4,306615.609070866,162931.467085187,469547.076156052,0
20.6,306617.365323362,162932.460028184,469549.825351546,0
20.8,306618.920366354,162933.339212453,469552.259578807,0
21,306620.297249186,162934.117669448,469554.414918634,0
21.2,306621.515119678,162934.806224816,469556.321344494,0
21.4,306622.594688499,162935.416587809,469558.011276307,0
21.6,306623.550599659,162935.957037761,469559.50763742,0
21.8,306624.396990388,162936.435567494,469560.832557882,0
22,306625.146407528,162936.859270673,469562.005678202,0
22.2,306625.809274035,162937.234040176,469563.04331421,0
22.4,306626.396863344,162937.566249722,469563.963113066,0
22.6,306626.917146537,162937.860405962,469564.777552499,0
22.8,306627.377818762,162938.120859549,469565.49867831,0
23,306627.785709402,162938.351471649,469566.137181051,0
23.2,306628.146491751,162938.555449809,469566.70194156,0
23.4,306628.466301953,162938.736263259,469567.202565213,0
23.6,306628.749478671,162938.896364976,469567.645843647,0
23.8,306629.000210323,162939.038122993,469568.038333316,0
24,306629.222214076,162939.163638911,469568.385852987,0
24.2,306629.418577843,162939.274658563,469568.693236405,0
24.4,306629.592641444,162939.373070207,469568.965711651,0
24.6,306629.746766345,162939.460208962,469569.206975308,0
24.8,306629.88323223,162939.537363709,469569.420595939,0
25,306630.004062279,162939.605678306,469569.609740586,0
