time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,1.5
1.2,56082.3567867515,19815.718938946,75898.0757256975,1.5
1.4,60852.5313760384,22065.8979866223,82918.4293626607,1.5
1.6,65706.423065342,24515.3800504433,90221.8031157853,1.5
1.8,70601.9436432869,27180.6856068987,97782.6292501856,1.5
2,75489.96701969,30071.7493313404,105561.71635103,0
2.2,82891.0905775771,33220.9664525875,116112.057030165,0
2.4,90718.7144273595,36569.9628649086,127288.677292268,0
2.6,98957.2498649007,40113.5556871781,139070.805552079,0
2.8,107605.45161724,43853.6410963321,151459.092713572,0
3,116627.231966256,47775.8216390503,164403.053605307,0
3.2,126026.871060384,51886.514724769,177913.385785153,0
3.4,135675.426079512,56125.494696805,191800.920776317,0
3.6,145503.695518699,60461.2317193815,205964.92723808,0
3.8,155466.631378517,64875.341277277,220341.972655794,0
4,165495.818254199,69337.1501926959,234832.968446895,0
4.2,175504.257984751,73809.9135759598,249314.171560711,0
4.4,185413.79219498,78254.4360390272,263668.228234007,0
4.6,195163.45081074,82641.3994674551,277804.850278195,0
4.8,204703.735945106,86946.2804664621,291650.016411568,0
5,213956.955726065,91133.7731431191,305090.728869184,0
5.2,222808.807905428,95152.3253469628,317961.13325239,0
5.4,231291.177290739,99012.1547892561,330303.332079995,0
5.6,239391.811493302,102705.81991985,342097.631413152,0
5.8,247047.027269249,106203.66029559,353250.687564839,0
6,254235.707761741,109494.659742975,363730.367504715,0
6.2,260873.973823601,112539.853000834,373413.826824435,0
6.4,267067.669728798,115385.288581216,382452.958310014,0
6.6,272842.041664324,118041.471682272,390883.513346596,0
6.8,278163.340979141,120492.394728935,398655.735708077,0
7,283043.081910229,122742.586173921,405785.66808415,0
7.2,287436.786758804,124771.127674855,412207.91443366,0
7.4,291461.136468909,126630.761786384,418091.898255293,0
7.6,295152.016817588,128337.587869917,423489.604687505,0
7.8,298496.508111725,129885.395547886,428381.903659611,0
8,301516.048817885,131283.774572059,432799.823389944,0
8.2,304191.141672422,132523.507656343,436714.649328765,0
8.4,306613.07527828,133646.476513137,440259.551791418,0
8.6,308811.805654725,134666.391514949,443478.197169675,0
8.8,310783.69646216,135581.474662615,446365.171124776,0
9,312547.05801538,136400.103725782,448947.161741162,0
9.2,314094.427660828,137118.742076805,451213.169737633,0
9.4,315485.808697217,137765.114621186,453250.923318403,0
9.6,316741.444416468,138348.565589454,455090.010005921,0
9.8,317860.789601935,138868.810523883,456729.600125818,0
10,318856.305422399,139331.601707868,458187.907130267,0
10.2,319725.0791118,139735.561020902,459460.640132702,0
10.4,320503.2448181,140097.444982509,460600.689800609,0
10.6,321203.124324289,140422.964951749,461626.089276038,0
10.8,321824.928021908,140712.208884794,462537.136906702,0
11,322376.329667479,140968.73397459,463345.063642069,0
11.2,322855.975900666,141191.903265655,464047.879166321,0
11.4,323284.67200539,141391.383154506,464676.055159896,0
11.6,323669.518582681,141570.471934181,465239.990516863,0
11.8,324010.793495822,141729.295877406,465740.089373228,0
12,324312.918650871,141869.909108123,466182.827758993,0
12.2,324575.281528377,141992.024319244,466567.305847621,0
12.4,324809.497575537,142101.043696681,466910.541272218,0
12.6,325019.540916982,142198.815339157,467218.35625614,0
12.8,325205.612623163,142285.431932441,467491.044555604,0
13,325370.187100316,142362.044193331,467732.231293647,0
13.2,325512.969728579,142428.514304326,467941.484032905,0
13.4,325639.677346373,142487.50245839,468127.179804763,0
13.6,325751.986419913,142539.788631076,468291.775050989,0
13.8,325851.522037773,142586.128982794,468437.651020567,0
14,325939.73104943,142627.196808965,468566.927858394,0
14.2,326017.817153326,142663.552276218,468681.369429545,0
14.4,326087.087072671,142695.803536429,468782.8906091,0
14.6,326148.465566189,142724.380998114,468872.846564302,0
14.8,326202.847567375,142749.701214583,468952.548781958,0
15,326251.028811163,142772.134587444,469023.163398607,0
15.2,326293.670897018,142791.989087069,469085.659984087,0
15.4,326331.491104361,142809.598614513,469141.089718873,0
15.6,326364.996801826,142825.199362275,469190.1961641,0
15.8,326394.678552823,142839.019707435,469233.698260258,0
16,326420.972234058,142851.262574452,469272.234808511,0
16.2,326444.240125728,142862.096626557,469306.336752284,0
16.4,326464.874716177,142871.704594261,469336.579310438,0
16.6,326483.153559356,142880.215700272,469363.369259628,0
16.8,326499.344884678,142887.754828337,469387.099713015,0
17,326513.686927728,142894.432899366,469408.119827093,0
17.2,326526.377662484,142900.342089319,469426.719751803,0
17.4,326537.631487111,142905.582222259,469443.21370937,0
17.6,326547.599994603,142910.22388071,469457.823875313,0
17.8,326556.429646097,142914.335258469,469470.764904565,0
18,326564.250497762,142917.976911563,469482.227409325,0
18.2,326571.170615618,142921.199157264,469492.369772881,0
18.4,326577.307006149,142924.056475984,469501.363482134,0
18.6,326582.742393804,142926.587385964,469509.329779767,0
18.8,326587.556690967,142928.829096293,469516.38578726,0
19,326591.820850956,142930.814644674,469522.635495631,0
19.2,326595.593826961,142932.57148129,469528.165308251,0
19.4,326598.939442078,142934.129323976,469533.068766054,0
19.6,326601.902817773,142935.509182617,469537.412000391,0
19.8,326604.527538244,142936.731351362,469541.258889606,0
20,326606.852298991,142937.813848079,469544.666147069,0
20.2,326608.909250101,142938.771642897,469547.680892997,0
20.4,326610.733195274,142939.620941581,469550.354136855,0
20.6,326612.34873935,142940.373200986,469552.721940336,0
20.8,326613.77964787,142941.039487174,469554.819135044,0
21,326615.047019951,142941.629624644,469556.676644595,0
21.2,326616.168385485,142942.151775942,469558.320161426,0
21.4,326617.162720563,142942.614777023,469559.777497586,0
21.6,326618.043440386,142943.024874497,469561.068314883,0
21.8,326618.823502237,142943.388101753,469562.21160399,0
22,326619.514409412,142943.709815157,469563.224224568,0
22.2,326620.125719169,142943.994464927,469564.120184096,0
22.4,326620.667777059,142944.246868342,469564.914645401,0
22.6,326621.147896816,142944.470430956,469565.618327771,0
22.8,326621.573142447,142944.668442038,469566.241584485,0
23,326621.94978523,142944.843821737,469566.793606967,0
23.2,326622.283035484,142944.998996178,469567.282031662,0
23.4,326622.578533221,142945.136591569,469567.715124791,0
23.6,326622.840265612,142945.258464491,469568.098730103,0
23.8,326623.072083654,142945.366408117,469568.438491771,0
24,326623.277406153,142945.462014378,469568.739420531,0
24.2,326623.459073529,142945.546605882,469569.005679412,0
24.4,326623.620160439,142945.621614311,469569.24177475,0
24.6,326623.762840482,142945.688051778,469569.450892261,0
24.8,326623.889213019,142945.746895827,469569.636108846,0
25,326624.001141795,142945.799014291,469569.800156086,0
