time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,1.5
1.2,56082.3567867515,19815.718938946,75898.0757256975,1.5
1.4,60852.5313760384,22065.8979866223,82918.4293626607,1.5
1.6,65706.423065342,24515.3800504433,90221.8031157853,1.5
1.8,70601.9436432869,27180.6856068987,97782.6292501856,1.5
2,75489.96701969,30071.7493313404,105561.71635103,1.5
2.2,80301.558058182,33232.4192375042,113533.977295686,1.5
2.4,84995.9094657785,36621.4194092723,121617.328875051,1.5
2.6,89518.1734436856,40249.7729846915,129767.946428377,1.5
2.8,93804.9452374909,44137.4177731526,137942.363010644,1.5
3,97801.5233315645,48291.6352192258,146093.15855079,0
3.2,106211.413033694,52725.7793940949,158937.192427789,0
3.4,114925.272364316,57342.7923922402,172268.064756556,0
3.6,123882.403968418,62109.6844808503,185992.088449268,0
3.8,133055.194462154,67014.0200191037,200069.214481258,0
4,142384.149256769,72024.0864130267,214408.235669795,1.5
4.2,142926.153196476,77227.4392249478,220153.592421423,1.5
4.4,142876.906646589,82663.8028821014,225540.70952869,1.5
4.6,142277.758336196,88327.1118253455,230604.870161541,1.5
4.8,141090.17454115,94248.3393071428,235338.513848293,1.5
5,139334.162166972,100439.438022853,239773.600189824,0
5.2,147566.120163635,106768.727858978,254334.848022613,0
5.4,155691.352496314,113037.933245529,268729.285741843,0
5.6,163674.254574851,119215.2779416,282889.532516451,0
5.8,171451.877948128,125251.530033665,296703.407981793,0
6,178970.227855103,131103.246412468,310073.474267571,0
6.2,186135.184138888,136697.012040964,322832.196179851,0
6.4,192980.606975071,142053.411165376,335034.018140447,0
6.6,199499.666518368,147164.515650023,346664.182168391,0
6.8,205641.477083836,151989.522706917,357630.999790753,0
7,211391.594301302,156515.193778083,367906.788079385,0
7.2,216683.489103787,160688.344646898,377371.833750685,0
7.4,221608.067276893,164577.307505427,386185.37478232,0
7.6,226188.121464393,168198.619385624,394386.740850018,0
7.8,230397.81957316,171531.196393422,401929.015966583,0
8,234248.407885519,174582.908612861,408831.31649838,0
8.2,237705.77651797,177326.169233197,415031.945751167,0
8.4,240865.758769922,179835.546178359,420701.304948281,0
8.6,243758.19944444,182134.110293941,425892.309738381,0
8.8,246373.667359303,184214.05670474,430587.724064043,0
9,248730.194284807,186089.294663854,434819.488948661,0
9.2,250813.229359486,187747.999309791,438561.228669277,0
9.4,252695.923689895,189247.878158971,441943.801848866,0
9.6,254402.413217371,190607.93106275,445010.344280121,0
9.8,255930.250014425,191826.089991843,447756.340006268,0
10,257294.252006654,192914.017715741,450208.269722395,0
10.2,258489.005144993,193867.303872638,452356.309017631,0
10.4,259561.820107163,194723.518960889,454285.339068052,0
10.6,260528.709118506,195495.367310187,456024.076428693,0
10.8,261389.432542428,196182.618434879,457572.050977307,0
11,262153.872594636,196793.113651976,458946.986246612,0
11.2,262819.964125688,197325.173531054,460145.137656742,0
11.4,263415.876369122,197801.243382544,461217.119751667,0
11.6,263951.236148892,198228.990704458,462180.22685335,0
11.8,264426.289217724,198608.599567559,463034.888785284,0
12,264847.042636757,198944.854846334,463791.897483091,0
12.2,265212.542403927,199236.985047682,464449.527451609,0
12.4,265538.869602823,199497.826234631,465036.695837454,0
12.6,265831.521722144,199731.765672031,465563.287394175,0
12.8,266090.750722313,199939.001057178,466029.751779491,0
13,266319.986072456,200122.269427702,466442.255500158,0
13.2,266518.801279984,200281.22708553,466800.028365514,0
13.4,266696.111723406,200422.997076362,467119.108799768,0
13.6,266854.97211121,200550.019743627,467404.991854837,0
13.8,266995.554614171,200662.431651437,467657.986265608,0
14,267119.764285492,200761.754757121,467881.519042614,0
14.2,267227.397914368,200847.82575931,468075.223673679,0
14.4,267322.819712205,200924.133150892,468246.952863097,0
14.6,267407.314570001,200991.703847164,468399.018417165,0
14.8,267482.125824409,201051.531657963,468533.657482372,0
15,267548.359140581,201104.500435617,468652.859576198,0
15.2,267606.933930742,201151.345171449,468758.279102191,0
15.4,267658.845653688,201192.861697198,468851.707350886,0
15.6,267704.799092682,201229.613489351,468934.412582033,0
15.8,267745.475197504,201262.145000638,469007.620198142,0
16,267781.478786514,201290.939837946,469072.418624461,0
16.2,267813.312506377,201316.399920599,469129.712426976,0
16.4,267841.519922349,201338.959900703,469180.479823052,0
16.6,267866.485703005,201358.927380056,469225.413083061,0
16.8,267888.581202142,201376.599322439,469265.180524582,0
17,267908.136039785,201392.239325375,469300.375365161,0
17.2,267925.424068308,201406.066391272,469331.490459579,0
17.4,267940.741240162,201418.31720031,469359.058440472,0
17.6,267954.296942308,201429.159206726,469383.456149034,0
17.8,267966.293223774,201438.753999053,469405.047222826,0
18,267976.909363177,201447.244957381,469424.154320558,0
18.2,267986.294282305,201454.751184273,469441.045466578,0
18.4,267994.608864156,201461.401349672,469456.010213827,0
18.6,268001.966918489,201467.286476345,469469.253394834,0
18.8,268008.478240033,201472.494376712,469480.972616746,0
19,268014.240231203,201477.10295262,469491.343183824,0
19.2,268019.333794094,201481.176909265,469500.510703359,0
19.4,268023.846312008,201484.786135845,469508.632447853,0
19.6,268027.839596,201487.980069085,469515.819665085,0
19.8,268031.373268695,201490.806395632,469522.179664327,0
20,268034.500217716,201493.307415611,469527.807633327,0
20.2,268037.264369155,201495.518261671,469532.782630826,0
20.4,268039.713163167,201497.476877162,469537.190040328,0
20.6,268041.880155475,201499.210100519,469541.090255995,0
20.8,268043.797711455,201500.743818187,469544.541529642,0
21,268045.494538845,201502.10099122,469547.595530066,0
21.2,268046.994480369,201503.300689545,469550.295169914,0
21.4,268048.323284702,201504.363507544,469552.686792246,0
21.6,268049.499164198,201505.304011894,469554.803176092,0
21.8,268050.539684469,201506.136252016,469556.675936485,0
22,268051.46042555,201506.872689227,469558.333114777,0
22.2,268052.274326987,201507.523672922,469559.797999909,0
22.4,268052.995362247,201508.100379461,469561.095741708,0
22.6,268053.633414837,201508.610713947,469562.244128783,0
22.8,268054.198017083,201509.062300605,469563.260317688,0
23,268054.697623656,201509.461901728,469564.159525384,0
23.2,268055.139256282,201509.815133496,469564.954389778,0
23.4,268055.530497637,201510.12806076,469565.658558396,0
23.6,268055.876710938,201510.404973179,469566.281684117,0
23.8,268056.183068784,201510.650007956,469566.83307674,0
24,268056.45415895,201510.866834532,469567.320993483,0
24.2,268056.693791638,201511.058500424,469567.752292062,0
24.4,268056.906081409,201511.228296584,469568.134377992,0
24.6,268057.093938472,201511.378550689,469568.47248916,0
24.8,268057.260169585,201511.511507671,469568.771677256,0
25,268057.407264159,201511.629158638,469569.036422797,0
