time,S,R,T,dose_u1
0,22500,7500,30000,0
0.2,25224.3247196213,8470.56243079417,33694.8871504155,0
0.4,28223.0593268108,9546.10489528887,37769.1642220997,0
0.6,31537.105685786,10743.1389180466,42280.2446038325,0
0.8,35196.5737197488,12074.2839935126,47270.8577132614,0
1,39226.6986975126,13550.4706352105,52777.1693327231,0
1.2,43700.2887418171,15201.8101931804,58902.0989349975,0
1.4,48563.3801671152,17008.3171859999,65571.6973531151,0
1.6,53857.476830378,18987.817196941,72845.2940273189,0
1.8,59611.0692967681,21153.2649334374,80764.3342302055,0
2,65838.5245138043,23512.1371872633,89350.6617010676,0
2.2,72614.2027243017,26097.0835616377,98711.2862859394,0
2.4,79839.626550239,28869.4221161399,108709.048666379,0
2.6,87522.4199661102,31834.0963681093,119356.51633422,0
2.8,95671.2712014841,34996.813430718,130668.084632202,0
3,104265.019008278,38350.8980391289,142615.917047407,0
3.2,113339.500117852,41915.1696547573,155254.669772609,0
3.4,122760.834025713,45634.1080851661,168394.942110879,0
3.6,132464.453578512,49481.6373803066,181946.090958819,0
3.8,142424.359933789,53449.3910457637,195873.750979553,0
4,152578.031450556,57512.6481451879,210090.679595744,0
4.2,162866.708901032,61650.6238169903,224517.332718022,0
4.4,173185.963285065,65817.6238115688,239003.587096634,0
4.6,183458.978837293,69981.762742837,253440.741580131,0
4.8,193609.433733085,74110.879755182,267720.313488267,0
5,203592.774380199,78183.9093214818,281776.683701681,0
5.2,213286.298370652,82152.4702686068,295438.768639259,0
5.4,222678.121946702,86007.8896447661,308686.011591468,0
5.6,231738.280630294,89735.9580199997,321474.238650294,0
5.8,240392.654275706,93305.6745111312,333698.328786837,0
6,248603.896757007,96700.2298530834,345304.126610091,0
6.2,256271.985877302,99877.8138541805,356149.799731483,0
6.4,263486.797192739,102872.768194412,366359.565387151,0
6.6,270263.952439943,105690.305477824,375954.257917767,0
6.8,276558.427861732,108311.179931458,384869.60779319,0
7,282373.149188807,110735.696667426,393108.845856234,0
7.2,287649.507977129,112938.961370087,400588.469347216,0
7.4,292509.689073703,114970.57504442,407480.264118123,0
7.6,296989.490044195,116844.889359283,413834.379403478,0
7.8,301069.72579139,118553.586370154,419623.312161544,0
8,304771.016868436,120104.876861297,424875.893729733,0
8.2,308066.248764907,121487.160402719,429553.409167626,0
8.4,311060.15493745,122743.806240799,433803.961178249,0
8.6,313786.573369161,123888.778078129,437675.351447291,0
8.8,316239.421038762,124919.40098583,441158.822024591,0
9,318439.469823055,125844.240965175,444283.71078823,0
9.2,320375.521260312,126658.497052642,447034.018312954,0
9.4,322120.076817494,127392.464779717,449512.541597211,0
9.6,323697.348842704,128056.248240589,451753.597083292,0
9.8,325106.062603194,128649.268374044,453755.330977238,0
10,326361.096166899,129177.733876552,455538.830043451,0
10.2,327458.273394861,129639.853121509,457098.12651637,0
10.4,328442.254062791,130054.373266079,458496.62732887,0
10.6,329328.220009285,130427.663481349,459755.883490633,0
10.8,330116.235130653,130759.736845193,460875.971975847,0
11,330815.651978141,131054.517260594,461870.169238736,0
11.2,331424.794324564,131311.28765062,462736.081975184,0
11.4,331969.64478646,131540.980916064,463510.625702524,0
11.6,332459.094483383,131747.337148568,464206.431631951,0
11.8,332893.429458776,131930.47265411,464823.902112886,0
12,333278.185297786,132092.71614374,465370.901441526,0
12.2,333612.526795819,132233.712260964,465846.239056783,0
12.4,333911.143611873,132359.649894123,466270.793505996,0
12.6,334179.057147719,132472.644298661,466651.70144638,0
12.8,334416.501251717,132572.792804689,466989.294056406,0
13,334626.601725982,132661.412199586,467288.013925568,0
13.2,334808.963681307,132738.334968122,467547.298649429,0
13.4,334970.850101337,132806.62303332,467777.473134656,0
13.6,335114.387047107,132867.172514217,467981.559561324,0
13.8,335241.637749042,132920.853174118,468162.49092316,0
14,335354.440714939,132968.440144677,468322.880859615,0
14.2,335454.326074845,133010.578574517,468464.904649362,0
14.4,335542.956761685,133047.969664382,468590.926426067,0
14.6,335621.50981966,133081.109766694,468702.619586354,0
14.8,335691.12515358,133110.479610281,468801.604763861,0
15,335752.816859931,133136.506897397,468889.323757328,0
15.2,335807.42829311,133159.547328161,468966.975621272,0
15.4,335855.874499457,133179.986857449,469035.861356906,0
15.6,335898.802773789,133198.098516156,469096.901289945,0
15.8,335936.839285167,133214.14643556,469150.985720727,0
16,335970.540601129,133228.365396559,469198.905997688,0
16.2,336000.369387822,133240.950571799,469241.319959622,0
16.4,336026.82719412,133252.113541512,469278.940735632,0
16.6,336050.268694937,133262.003929658,469312.272624595,0
16.8,336071.036780717,133270.766392139,469341.803172855,0
17,336089.436081206,133278.529446419,469367.965527624,0
17.2,336105.719772949,133285.399903691,469391.119676639,0
17.4,336120.162176379,133291.493496956,469411.655673335,0
17.6,336132.957245094,133296.892054177,469429.84929927,0
17.8,336144.292426155,133301.674659241,469445.967085396,0
18,336154.334207,133305.911553976,469460.245760976,0
18.2,336163.220937513,133309.661109098,469472.882046611,0
18.4,336171.102482144,133312.986553847,469484.089035992,0
18.6,336178.084789672,133315.932589296,469494.017378968,0
18.8,336184.270236106,133318.542409421,469502.812645526,0
19,336189.749737131,133320.854373152,469510.604110283,0
19.2,336194.598837936,133322.900354411,469517.499192346,0
19.4,336198.899359368,133324.714875075,469523.614234443,0
19.6,336202.70914275,133326.322339652,469529.031482403,0
19.8,336206.084073386,133327.746327453,469533.830400839,0
20,336209.073776708,133329.007776673,469538.081553381,0
20.2,336211.719486792,133330.12408501,469541.843571802,0
20.4,336214.065859585,133331.114093977,469545.179953563,0
20.6,336216.144462641,133331.991122774,469548.135585414,0
20.8,336217.985794351,133332.768039519,469550.75383387,0
21,336219.616935744,133333.456270472,469553.073206216,0
21.2,336221.060388159,133334.065309597,469555.125697756,0
21.4,336222.340519196,133334.6054383,469556.945957497,0
21.6,336223.474554185,133335.083924461,469558.558478645,0
21.8,336224.47913456,133335.507789603,469559.986924163,0
22,336225.36903673,133335.883268347,469561.252305077,0
22.2,336226.156538128,133336.21554092,469562.372079048,0
22.4,336226.854934157,133336.510217066,469563.365151223,0
22.6,336227.473623173,133336.771262247,469564.24488542,0
22.8,336228.021684834,133337.002507455,469565.024192289,0
23,336228.507181114,133337.207354295,469565.71453541,0
23.2,336228.936810513,133337.388629078,469566.325439592,0
23.4,336229.317826841,133337.549392418,469566.867219259,0
23.6,336229.655357705,133337.691807818,469567.347165523,0
23.8,336229.954356779,133337.817965393,469567.772322171,0
24,336230.219222482,133337.929720978,469568.148943461,0
24.2,336230.453609345,133338.028616539,469568.482225884,0
24.4,336230.66147484,133338.116321862,469568.777796702,0
24.6,336230.845616434,133338.19401729,469569.039633724,0
24.8,336231.008736686,133338.262843121,469569.271579808,0
25,336231.153235223,133338.323811836,469569.477047059,0
