time,S,R,T,dose_u1
0,34000,6000,40000,0
0.2,38011.6085818867,6756.55838908798,44768.1669709747,0
0.4,42403.233529241,7590.228795122,49993.462324363,0
0.6,47225.1155516073,8511.8397533828,55736.9553049901,0
0.8,52513.1626271957,9529.48330459159,62042.6459317873,0
1,58293.0095769078,10649.2487406083,68942.2583175161,0.25
1.2,64370.0423271522,11891.1104715248,76261.152798677,0.25
1.4,70844.1526901314,13239.0616975962,84083.2143877276,0.25
1.6,77729.4620197451,14702.4137584161,92431.8757781612,0.25
1.8,85027.9539835192,16288.6468620751,101316.600845594,0.25
2,92720.645171828,18000.6066927002,110721.251864528,0.25
2.2,100831.515169555,19858.6480439769,120690.163213532,0.25
2.4,109245.748235695,21835.3639773714,131081.112213067,0.25
2.6,117923.035448716,23929.169522659,141852.204971375,0.25
2.8,126830.815239065,26144.3480861411,152975.163325206,0.25
3,135911.652345545,28476.3510684024,164388.003413947,0.25
3.2,145109.343019606,30936.6251841783,176045.968203784,0.25
3.4,154329.914821323,33492.7113998089,187822.626221132,0.25
3.6,163508.321813985,36130.6611607959,199638.982974781,0.25
3.8,172572.148504563,38848.9846611581,211421.133165721,0.25
4,181448.559005644,41637.4973578606,223086.056363504,0.25
4.2,190017.659587874,44494.0104217023,234511.670009576,0.25
4.4,198271.337588356,47394.2513295333,245665.58891789,0.25
4.6,206174.868989908,50325.9004631189,256500.769453027,0.25
4.8,213644.514693906,53282.4430178089,266926.957711715,0.25
5,220632.65470591,56254.8048478718,276887.459553782,0.25
5.2,227017.814116641,59236.3976801086,286254.21179675,0.25
5.4,232889.037441489,62218.9692156865,295108.006657176,0.25
5.6,238256.528742465,65197.2625384852,303453.79128095,0.25
5.8,243059.168543744,68166.9320240609,311226.100567805,0.25
6,247289.394250254,71125.4434148472,318414.837665102,0.25
6.2,250861.438658415,74070.8515033506,324932.290161765,0.25
6.4,253912.526392412,77006.4798251801,330919.006217592,0.25
6.6,256479.628549705,79933.2762295639,336412.904779269,0.25
6.8,258529.104610088,82852.175606472,341381.28021656,0.25
7,260077.274060363,85766.3860350631,345843.660095426,0.25
7.2,261073.877496489,88681.4214666713,349755.298963161,0.25
7.4,261650.489667319,91602.4346858987,353252.924353217,0.25
7.6,261847.619883083,94532.7308171827,356380.350700266,0.25
7.8,261648.839534258,97477.919969873,359126.759504131,0.25
8,261075.495080999,100443.838198768,361519.333279767,0.25
8.2,260098.945297364,103442.290201967,363541.235499331,0.25
8.4,258821.00856414,106473.609766309,365294.618330449,0.25
8.6,257274.308670444,109540.576533859,366814.885204303,0.25
8.8,255450.312295241,112651.969140704,368102.281435945,0.25
9,253366.487816398,115813.995595668,369180.483412066,0.25
9.2,251005.057955851,119042.879156302,370047.937112153,0.25
9.4,248437.290899563,122331.836914004,370769.127813568,0.25
9.6,245686.334171133,125681.889733182,371368.223904315,0.25
9.8,242746.911134881,129103.734754983,371850.645889864,0.25
10,239631.172506688,132602.859337068,372234.031843755,0.25
10.2,236326.926237518,136198.241355347,372525.167592865,0.25
10.4,232882.453026057,139876.141721322,372758.594747378,0.25
10.6,229313.659905917,143635.488119518,372949.148025436,0.25
10.8,225617.014758128,147487.828365987,373104.843124115,0.25
11,221800.773243073,151437.344140368,373238.11738344,0.25
11.2,217856.523477412,155504.067390952,373360.590868364,0.25
11.4,213817.174057048,159668.438727753,373485.6127848,0.25
11.6,209694.04964332,163927.238354923,373621.287998244,0.25
11.8,205485.320010831,168291.674644264,373776.994655095,0.25
12,201197.207064016,172764.07360458,373961.280668596,0.25
12.2,196825.028047268,177363.429364273,374188.457411541,0.25
12.4,192391.484572047,182065.980700271,374457.465272318,0.25
12.6,187905.283656205,186866.376151506,374771.659807711,0.25
12.8,183366.831627174,191774.013150303,375140.844777478,0.25
13,178781.799973918,196788.724655448,375570.524629366,0.25
13.2,174149.953004005,201925.877261422,376075.830265427,0.25
13.4,169486.448953721,207159.677367259,376646.12632098,0.25
13.6,164798.488873854,212482.794505882,377281.283379736,0.25
13.8,160089.353821083,217901.140363655,377990.494184738,0.25
14,155365.064610378,223411.479110656,378776.543721034,0.25
14.2,150630.66587683,229022.727731492,379653.393608322,0.25
14.4,145894.559544559,234709.969704505,380604.529249065,0.25
14.6,141162.798924016,240464.379856967,381627.178780983,0.25
14.8,136441.935276006,246286.839622751,382728.774898758,0.25
15,131738.531553051,252170.934997477,383909.466550528,0.25
15.2,127063.440799411,258116.560875785,385180.001675195,0.25
15.4,122417.908932799,264103.383745664,386521.292678463,0.25
15.6,117806.615082429,270122.072743158,387928.687825587,0.25
15.8,113239.250823573,276167.575862059,389406.826685632,0.25
16,108722.638149002,282230.751156915,390953.389305917,0.25
16.2,104272.795027588,288301.46741184,392574.262439428,0.25
16.4,99883.2595625709,294367.76115347,394251.020716041,0.25
16.6,95556.7764279075,300421.270015608,395978.046443515,0.25
16.8,91305.3920874972,306451.206936282,397756.599023779,0.25
17,87135.4413921153,312446.904113786,399582.345505901,0.25
17.2,83066.4664984212,318389.232106493,401455.698604914,0.25
17.4,79084.242270759,324277.583790238,403361.826060997,0.25
17.6,75189.0293211391,330106.199998166,405295.229319305,0.25
17.8,71393.918075381,335859.966099921,407253.884175303,0.25
18,67703.7649453451,341528.643917115,409232.40886246,0.25
18.2,64139.544810171,347086.527155147,411226.071965318,0.25
18.4,60680.1639225831,352545.763479251,413225.927401834,0.25
18.6,57323.2049180433,357904.444555697,415227.64947374,0.25
18.8,54081.338191441,363145.350000267,417226.688191708,0.25
19,50957.2978858098,368260.421565713,419217.719451523,0.25
19.2,47971.187273806,373221.071389637,421192.258663443,0.25
19.4,45097.1741381649,378051.050562755,423148.224700919,0.25
19.6,42330.5052447474,382752.684555921,425083.189800668,0.25
19.8,39682.2454045099,387308.962112692,426991.207517202,0.25
20,37152.8964926127,391715.051424643,428867.947917256,0.25
20.2,34759.9370913425,395943.078253996,430703.015345338,0.25
20.4,32475.633747038,400025.09216987,432500.725916908,0.25
20.6,30293.6935114008,403967.059263137,434260.752774538,0.25
20.8,28222.9357940768,407753.930039379,435976.865833455,0.25
21,26262.0355007394,411384.198070183,437646.233570922,0.25
21.2,24424.9653598249,414833.288273129,439258.253632954,0.25
21.4,22684.8837221578,418137.167109269,440822.050831427,0.25
21.6,21034.9319909468,421304.174314306,442339.106305253,0.25
21.8,19481.5995088918,424322.121002619,443803.720511511,0.25
22,18022.4231268275,427192.168128132,445214.59125496,0.25
