time,S,R,T,dose_u1
0,28500,1500,30000,0
0.2,31951.0357127051,1694.12508229611,33645.1607950012,0
0.4,35750.1943137253,1909.27690365319,37659.4712173785,0
0.6,39949.6123774179,2148.77719713243,42098.3895745503,0
0.8,44587.8331754938,2415.17412408967,47003.0072995835,0
1,49697.3626572271,2710.68668586313,52408.0493430902,0.25
1.2,55129.043474058,3041.4837925381,58170.5272665961,0.25
1.4,60969.7435971702,3403.78559492139,64373.5291920916,0.25
1.6,67251.8473757902,3801.45894987304,71053.3063256633,0.25
1.8,73991.0260541948,4237.470020916,78228.4960751108,0.25
2,81187.0177409123,4713.78560040731,85900.8033413196,0.5
2.2,88306.7527414106,5238.32027406552,93545.0730154762,0.5
2.4,95693.5881492799,5804.44171596587,101498.029865246,0.5
2.6,103323.844747727,6415.15921519113,109739.003962918,0.5
2.8,111166.691308499,7073.71339823572,118240.404706735,0.5
3,119175.360085124,7781.37330416254,126956.733389286,0.5
3.2,127306.62462165,8547.03728797967,135853.66190963,0.5
3.4,135480.082934298,9360.58805375689,144840.670988055,0.5
3.6,143640.036563354,10221.6597997079,153861.696363062,0.5
3.8,151726.891823492,11134.0259033908,162860.917726883,0.5
4,159678.640417034,12097.9900943784,171776.630511412,0.5
4.2,167393.26141711,13122.5364234808,180515.797840591,0.5
4.4,174855.931621668,14196.3111994055,189052.242821073,0.5
4.6,182032.042177261,15316.3366880789,197348.37886534,0.5
4.8,188845.850127588,16487.1923050013,205333.042432589,0.5
5,195249.979663107,17709.4912050164,212959.470868124,0.5
5.2,201129.341644113,18992.8363355981,220122.177979711,0.5
5.4,206552.755663618,20326.6258133405,226879.381476958,0.5
5.6,211522.277149192,21708.7640113672,233231.041160559,0.5
5.8,215974.934175443,23145.3114582549,239120.245633698,0.5
6,219894.956865268,24638.5989491472,244533.555814415,0.5
6.2,223190.64992444,26201.6457055139,249392.295629954,0.5
6.4,225982.873497799,27824.4718005712,253807.34529837,0.5
6.6,228300.736170888,29506.4487423112,257807.184913199,0.5
6.8,230103.946844589,31256.9341123086,261360.880956897,0.5
7,231400.870569427,33080.8880272966,264481.758596724,0.5
7.2,232130.608725723,34997.4146037723,267128.023329495,0.5
7.4,232420.96172298,36994.9163750097,269415.878097989,0.5
7.6,232309.383882086,39073.8737993455,271383.257681432,0.5
7.8,231773.098176009,41248.2696128926,273021.367788901,0.5
8,230829.160582479,43525.7812011273,274354.941783607,0.5
8.2,229439.794657332,45933.811143879,275373.605801211,0.5
8.4,227712.245215994,48456.0624645318,276168.307680526,0.5
8.6,225680.097610651,51093.3632384687,276773.46084912,0.5
8.8,223330.351462038,53865.2625140102,277195.613976048,0.5
9,220679.399157426,56782.0315105658,277461.430667991,0.5
9.2,217702.674546949,59880.7967251177,277583.471272067,0.5
9.4,214480.690185517,63137.5914281123,277618.281613629,0.5
9.6,211039.537854938,66552.6219461509,277592.159801089,0.5
9.8,207371.267531254,70151.4329451103,277522.700476364,0.5
10,203488.919006449,73946.3769000375,277435.295906487,0.25
10.2,205455.09463149,77901.4211206696,283356.51575216,0.25
10.4,206999.430844325,81932.9337026916,288932.364547017,0.25
10.6,208149.591841052,86035.8577804316,294185.449621484,0.25
10.8,208875.070695688,90217.3090387107,299092.379734399,0.25
11,209185.354867702,94478.7970892738,303664.151956976,0.25
11.2,209032.995094772,98836.4441051255,307869.439199898,0.25
11.4,208523.955117743,103274.276265832,311798.231383575,0.25
11.6,207690.003664808,107789.130873269,315479.134538077,0.25
11.8,206514.063243692,112390.607340188,318904.670583879,0.25
12,205011.377030754,117081.984455313,322093.361486067,0.25
12.2,203152.827344688,121882.468468522,325035.29581321,0.25
12.4,201025.676248053,126774.416487813,327800.092735866,0.25
12.6,198657.98945785,131754.589085274,330412.578543123,0.25
12.8,196041.141754299,136833.840631407,332874.982385706,0.25
13,193190.119612671,142015.231758883,335205.351371554,0.25
13.2,190088.348257543,147318.788922947,337407.13718049,0.25
13.4,186800.624286706,152723.074907297,339523.699194003,0.25
13.6,183349.177102589,158223.260235458,341572.437338047,0.25
13.8,179731.01873588,163829.379334258,343560.398070138,0.25
14,175959.248111119,169542.408499425,345501.656610545,0.25
14.2,172026.766096699,175379.734746593,347406.500843293,0.25
14.4,167978.430067192,181316.508610829,349294.938678021,0.25
14.6,163831.256056918,187345.56375463,351176.819811548,0.25
14.8,159586.923936661,193473.665875267,353060.589811928,0.25
15,155256.922974585,199698.333381164,354955.256355749,0.25
15.2,150842.832367868,206030.24804087,356873.080408738,0.25
15.4,146372.874984767,212443.79834346,358816.673328226,0.25
15.6,141859.963549273,218929.586495019,360789.550044291,0.25
15.8,137310.222185021,225488.794304165,362799.016489185,0.25
16,132734.338046969,232114.790491601,364849.12853857,0.25
