0,10000,10000,10000
1,16201.4569924044,16201.4569924044,16201.4569924044
2,25307.0746223103,25307.0746223103,25307.0746223103
3,37418.9972792329,37418.9972792329,37418.9972792329
4,51450.8517064448,51450.8517064448,51450.8517064448
5,65200.3129620431,65200.3129620431,65200.3129620431
6,76546.0938960197,76546.0938960197,76546.0938960197
7,84615.3521293565,84615.3521293565,84615.3521293565
8,89754.3164931595,89754.3164931595,89754.3164931595
9,92797.4627728954,92797.4627728954,92797.4627728954
10,94521.7588927898,94521.7588927898,94521.7588927898
