0,30000,30000,30000
1,53126.6541706806,53126.6541706806,53126.6541706806
2,89371.1542135241,89371.1542135241,89371.1542135241
3,139809.772451696,139809.772451696,139809.772451696
4,200126.888281878,200126.888281878,200126.888281878
5,261382.058800367,261382.058800367,261382.058800367
6,315209.485765702,315209.485765702,315209.485765702
7,357889.20077497,357889.20077497,357889.20077497
8,389866.119614261,389866.119614261,389866.119614261
9,413276.016513225,413276.016513225,413276.016513225
10,430279.516117308,430279.516117308,430279.516117308
