0,10000,10000,10000
1,17546.5382699116,17546.5382699116,17546.5382699116
2,28449.3098279607,28449.3098279607,28449.3098279607
3,41975.9068513692,41975.9068513692,41975.9068513692
4,55569.2998213604,55569.2998213604,55569.2998213604
5,65482.2408841426,65482.2408841426,65482.2408841426
6,68776.2719705029,68776.2719705029,68776.2719705029
7,64995.991175023,64995.991175023,64995.991175023
8,55972.4882901832,55972.4882901832,55972.4882901832
9,44458.460950048,44458.460950048,44458.460950048
10,32880.2994106331,32880.2994106331,32880.2994106331
