0,20000,20000,20000
1,34227.8438315256,34227.8438315256,34227.8438315256
2,55811.5894755891,55811.5894755891,55811.5894755891
3,84836.680238511,84836.680238511,84836.680238511
4,118057.218171341,118057.218171341,118057.218171341
5,149667.435411269,149667.435411269,149667.435411269
6,174838.702301744,174838.702301744,174838.702301744
7,192172.200818083,192172.200818083,192172.200818083
8,202943.092067786,202943.092067786,202943.092067786
9,209213.468188328,209213.468188328,209213.468188328
10,212725.621277464,212725.621277464,212725.621277464
