0,30000,30000,30000
1,48673.1172071224,48673.1172071224,48673.1172071224
2,76557.6060653609,76557.6060653609,76557.6060653609
3,115268.050687376,115268.050687376,115268.050687376
4,164192.032371823,164192.032371823,164192.032371823
5,219812.169692551,219812.169692551,219812.169692551
6,276884.867886624,276884.867886624,276884.867886624
7,330720.434471072,330720.434471072,330720.434471072
8,378569.308990394,378569.308990394,378569.308990394
9,419471.281485766,419471.281485766,419471.281485766
10,453460.291171066,453460.291171066,453460.291171066
