0,20000,20000,20000
1,33510.4841936566,33510.4841936566,33510.4841936566
2,51378.1115994343,51378.1115994343,51378.1115994343
3,70882.6278421493,70882.6278421493,70882.6278421493
4,86983.9950885241,86983.9950885241,86983.9950885241
5,94858.6434982979,94858.6434982979,94858.6434982979
6,92816.2023956327,92816.2023956327,92816.2023956327
7,82679.0506537744,82679.0506537744,82679.0506537744
8,67961.3034863017,67961.3034863017,67961.3034863017
9,52056.5477565776,52056.5477565776,52056.5477565776
10,37389.7031909745,37389.7031909745,37389.7031909745
