0,20000,20000,20000
1,32883.3730754192,32883.3730754192,32883.3730754192
2,52774.5161990788,52774.5161990788,52774.5161990788
3,81681.8989599311,81681.8989599311,81681.8989599311
4,120329.351455248,120329.351455248,120329.351455248
5,167031.415068495,167031.415068495,167031.415068495
6,217842.594375262,217842.594375262,217842.594375262
7,268207.086104711,268207.086104711,268207.086104711
8,314650.292541394,314650.292541394,314650.292541394
9,355352.105524087,355352.105524087,355352.105524087
10,389834.971854199,389834.971854199,389834.971854199
