0,10000,10000,10000
1,16205.7233252863,16205.7233252863,16205.7233252863
2,25393.3744275111,25393.3744275111,25393.3744275111
3,38029.195656277,38029.195656277,38029.195656277
4,54040.607598948,54040.607598948,54040.607598948
5,72940.8576765737,72940.8576765737,72940.8576765737
6,94354.0326220558,94354.0326220558,94354.0326220558
7,118449.153667373,118449.153667373,118449.153667373
8,145935.488715137,145935.488715137,145935.488715137
9,177736.550578077,177736.550578077,177736.550578077
10,214559.76235978,214559.76235978,214559.76235978
