0,20000,20000,20000
1,35538.7307867391,35538.7307867391,35538.7307867391
2,60296.8069729752,60296.8069729752,60296.8069729752
3,95444.3168068627,95444.3168068627,95444.3168068627
4,137576.442866929,137576.442866929,137576.442866929
5,177674.489941911,177674.489941911,177674.489941911
6,205536.956391446,205536.956391446,205536.956391446
7,216267.414693735,216267.414693735,216267.414693735
8,211734.664793529,211734.664793529,211734.664793529
9,197162.121597463,197162.121597463,197162.121597463
10,177649.167737716,177649.167737716,177649.167737716
