0,20000,20000,20000
1,35434.9412111631,35434.9412111631,35434.9412111631
2,59786.5509833975,59786.5509833975,59786.5509833975
3,94361.8972559147,94361.8972559147,94361.8972559147
4,137613.7868459,137613.7868459,137613.7868459
5,185257.043336093,185257.043336093,185257.043336093
6,232582.188267665,232582.188267665,232582.188267665
7,276555.10189204,276555.10189204,276555.10189204
8,315963.986833147,315963.986833147,315963.986833147
9,350487.04779358,350487.04779358,350487.04779358
10,379989.587638719,379989.587638719,379989.587638719
