40000,40000,40000
43780.44184,49967.10749,48073.75786
87256.31912,93415.00019,72463.15257
120464.3969,144789.8045,117826.1802
187154.6489,226841.7931,192094.2895
302732.4019,346942.8598,298916.1731
370910.2173,392718.5574,351847.5343
495741.578,511636.6644,486654.8609
396047.7058,407678.4385,380288.8854
505473.0552,506471.8564,495044.8186
356295.4207,352017.7103,326161.3837
