0,22500,22500,22500
1,47232.6884326637,47232.6884326637,47232.6884326637
2,96168.6028253847,96168.6028253847,96168.6028253847
3,185031.091832676,185031.091832676,185031.091832676
4,324188.89565821,324188.89565821,324188.89565821
5,499073.231262454,499073.231262454,499073.231262454
6,667412.203314163,667412.203314163,667412.203314163
7,792852.305866159,792852.305866159,792852.305866159
8,869705.150513407,869705.150513407,869705.150513407
9,911297.130050404,911297.130050404,911297.130050404
10,932305.934264022,932305.934264022,932305.934264022
