0,15000,15000,15000
1,30796.3972555246,30796.3972555246,30796.3972555246
2,58820.5131827748,58820.5131827748,58820.5131827748
3,102715.994819886,102715.994819886,102715.994819886
4,160635.085649053,160635.085649053,160635.085649053
5,221225.574615124,221225.574615124,221225.574615124
6,267231.83368371,267231.83368371,267231.83368371
7,286360.667318458,286360.667318458,286360.667318458
8,277634.720868074,277634.720868074,277634.720868074
9,248217.463920317,248217.463920317,248217.463920317
10,207383.680146884,207383.680146884,207383.680146884
