0,15000,15000,15000
1,27538.7734544111,27538.7734544111,27538.7734544111
2,49404.0977484352,49404.0977484352,49404.0977484352
3,84982.2421416422,84982.2421416422,84982.2421416422
4,136383.646853913,136383.646853913,136383.646853913
5,198458.43543142,198458.43543142,198458.43543142
6,258301.775605935,258301.775605935,258301.775605935
7,304232.725004619,304232.725004619,304232.725004619
8,333524.609609241,333524.609609241,333524.609609241
9,350016.619482353,350016.619482353,350016.619482353
10,358649.111449824,358649.111449824,358649.111449824
