0,7500,7500,7500
1,13763.1655613875,13763.1655613875,13763.1655613875
2,24632.7132325858,24632.7132325858,24632.7132325858
3,42090.5258416474,42090.5258416474,42090.5258416474
4,66614.8761791481,66614.8761791481,66614.8761791481
5,94833.078978757,94833.078978757,94833.078978757
6,120309.281548994,120309.281548994,120309.281548994
7,138526.621753605,138526.621753605,138526.621753605
8,149426.189165276,149426.189165276,149426.189165276
9,155251.434340958,155251.434340958,155251.434340958
10,158175.445756581,158175.445756581,158175.445756581
