time,S,R,T
0,29970,30,30000
0.2,34873.6319769394,33.9529992220305,34907.5849761614
0.4,40509.7587677821,38.3776918299849,40548.136459612
0.6,46998.973580981,43.3381530433489,47042.3117340243
0.8,54474.1973787252,48.899817169593,54523.0971958948
1,63076.3101419192,55.1244058421106,63131.4345477613
1.2,72931.97439343,62.0735832642244,72994.0479766942
1.4,84207.9912236609,69.8136197803551,84277.8048434413
1.6,97062.9147585025,78.4098168060157,97141.3245753086
1.8,111645.588631809,87.923433692792,111733.512065501
2,128145.459370369,98.4093314993365,128243.868701869
2.2,146713.126892957,109.931240813132,146823.05813377
2.4,167481.739870425,122.507051431782,167604.246921857
2.6,190602.072843958,136.180539570315,190738.253383529
2.8,216178.695251921,150.968282379984,216329.663534301
3,244222.127055734,166.822225995097,244388.949281729
3.2,274872.770156522,183.779538436023,275056.549694958
3.4,307808.973601086,201.637594560159,308010.611195646
3.6,343127.587585274,220.405221329084,343347.992806603
3.8,380764.01436126,240.015206870613,381004.029568131
4,419969.002996933,260.10711039912,420229.110107332
4.2,460796.893824972,280.663236772071,461077.557061744
4.4,502867.804399387,301.493487965971,503169.297887352
4.6,545371.568590004,322.254656458932,545693.823246463
4.8,588145.394282132,342.833892315065,588488.228174447
5,630653.523997344,363.012091513911,631016.536088858
5.2,672282.543824439,382.55587074304,672665.099695182
5.4,712648.747535067,401.274084827345,713050.021619894
5.6,751403.790487022,419.064144383328,751822.854631406
5.8,788154.48294264,435.78534623562,788590.268288876
6,822444.61114447,451.243423171401,822895.854567641
6.2,854716.774953557,465.685009042142,855182.459962599
6.4,884508.432311072,478.925052698145,884987.35736377
6.6,911487.278607906,490.840616512907,911978.119224419
6.8,935784.67955911,501.509854575119,936286.189413685
7,958012.65482978,511.215092174794,958523.869921955
7.2,977719.860195023,519.786961064753,978239.647156088
7.4,994868.647868237,527.231822124312,995395.879690362
7.6,1010225.85779544,533.862896544387,1010759.72069199
7.8,1023739.4361976,539.681050245019,1024279.11724784
8,1035449.98695331,544.722492081319,1035994.70944539
8.2,1045573.95725872,549.080927874238,1046123.0381866
8.4,1054457.46381681,552.886100351288,1055010.34991716
8.6,1062173.08134251,556.191731228536,1062729.27307374
8.8,1068898.85843446,559.080854838279,1069457.9392893
9,1074680.32415885,561.556189812441,1075241.88034866
9.2,1079694.17152204,563.699948903739,1080257.87147094
9.4,1084106.63998831,565.588009319194,1084672.22799763
9.6,1087938.84962804,567.227224622072,1088506.07685266
9.8,1091071.53412545,568.559845301759,1091640.09397075
10,1093792.86285554,569.715615797424,1094362.57847134
10.2,1096211.82315571,570.741824473014,1096782.56498018
10.4,1098437.40236331,571.685759692474,1099009.088123
10.6,1100389.6770501,572.512174047903,1100962.18922415
10.8,1101915.58525811,573.153865652871,1102488.73912377
11,1103264.84682342,573.719609390458,1103838.56643281
11.2,1104497.56386339,574.235335501627,1105071.79919889
11.4,1105673.83849539,574.72697422734,1106248.56546962
11.6,1106696.90572084,575.153153736973,1107272.05887458
11.8,1107485.05260103,575.478960116873,1108060.53156115
12,1108180.95572417,575.765751255884,1108756.72147543
12.2,1108811.06771186,576.025020457314,1109387.09273232
12.4,1109401.8411857,576.268261024469,1109978.10944672
12.6,1109898.33595194,576.47185401741,1110474.80780596
12.8,1110282.36820626,576.628036923826,1110858.99624318
13,1110610.0874239,576.761114044469,1111186.84853795
13.2,1110893.12264894,576.876183903715,1111469.99883284
13.4,1111143.10292541,576.978345025943,1111720.08127043
13.6,1111342.33589868,577.059369197014,1111919.39526788
13.8,1111494.37343523,577.120683819244,1112071.49411904
14,1111617.89168008,577.170590363539,1112195.06227045
14.2,1111719.90339103,577.212089226533,1112297.11548026
14.4,1111807.42132585,577.24818080486,1112384.66950666
14.6,1111853.85575797,577.266063586423,1112431.12182156
14.8,1111873.92175406,577.272360056647,1112451.19411412
15,1111883.65434391,577.274313427002,1112460.92865734
15.2,1111888.45024584,577.274164135183,1112465.72440997
15.4,1111893.70617814,577.274152618887,1112470.98033075
15.6,1111904.81885912,577.27651931581,1112482.09537843
15.8,1111927.18500708,577.28350466365,1112504.46851175
16,1111966.20134034,577.297349100102,1112543.49868944
16.2,1112026.40946618,577.319929076033,1112603.72939525
16.4,1112021.88245431,577.314612175554,1112599.19706649
16.6,1112019.98065786,577.310014297059,1112597.29067216
16.8,1112022.99461466,577.307053700461,1112600.30166836
17,1112033.21486252,577.306648645675,1112610.52151117
17.2,1112052.93193927,577.309717392617,1112630.24165666
17.4,1112084.43638272,577.317178201201,1112661.75356092
17.6,1112130.01873071,577.329949331342,1112707.34868004
17.8,1112191.96952106,577.348949042956,1112769.3184701
18,1112254.43513946,577.367956930668,1112831.80309639
18.2,1112280.48086131,577.372458402104,1112857.85331971
18.4,1112306.58259761,577.376821667082,1112883.95941928
18.6,1112332.7149947,577.381053817332,1112910.09604851
18.8,1112358.85269891,577.385161944586,1112936.23786086
19,1112384.97035661,577.389153140576,1112962.35950975
19.2,1112411.04261413,577.393034497034,1112988.43564862
19.4,1112437.0441178,577.396813105693,1113014.44093091
19.6,1112462.94951399,577.400496058283,1113040.35001005
19.8,1112482.72272981,577.402153821264,1113060.12488363
20,1112495.17978959,577.401420183844,1113072.58120978
20.2,1112503.6257002,577.39937526414,1113081.02507546
20.4,1112507.66218424,577.395905999624,1113085.05809024
20.6,1112506.89096432,577.390899327768,1113084.28186365
20.8,1112500.91376306,577.384242186044,1113078.29800524
21,1112489.33230307,577.375821511921,1113066.70812458
21.2,1112471.74830696,577.365524242873,1113049.1138312
21.4,1112447.76349734,577.353237316371,1113025.11673466
21.6,1112430.73982945,577.343723214846,1113008.08355266
21.8,1112413.63812845,577.334515863653,1112990.97264431
22,1112394.72866792,577.325030439372,1112972.05369836
22.2,1112374.16034824,577.315347756269,1112951.475696
22.4,1112352.08206978,577.305548628607,1112929.38761841
22.6,1112328.64273292,577.295713870652,1112905.93844679
22.8,1112303.99123802,577.285924296668,1112881.27716231
23,1112278.27648546,577.276260720919,1112855.55274618
23.2,1112253.16317331,577.267199119499,1112830.43037243
23.4,1112237.24269617,577.260935739171,1112814.50363191
23.6,1112222.32711134,577.255284100833,1112799.58239544
23.8,1112208.41641881,577.250244204486,1112785.66666302
24,1112195.5106186,577.24581605013,1112772.75643465
24.2,1112183.60971069,577.241999637764,1112760.85171032
24.4,1112172.71369509,577.238794967388,1112749.95249005
24.6,1112162.82257179,577.236202039003,1112740.05877383
24.8,1112153.93634081,577.234220852609,1112731.17056166
25,1112146.05500213,577.232851408205,1112723.28785354
